TEST_PARAM.comment:,LP785060

SourceMeter Model:,2400
SourceMeter S/N:,0788255
SourceMeter Firmware:,C32

TEST_PARAM.terminals:,REAR TERMINALS

TEST_PARAM.initial_voc:,4.173783
TEST_PARAM.vcutoff:,3.1

TEST_PARAM.discharge_type:,CONSTANT
TEST_PARAM.discharge_current:,0.15
TEST_PARAM.max_discharge_current:,0.15

TEST_PARAM.measure_interval:,300.0

TEST_PARAM.discharge_start_time:,11/27/21 10:54:40
TEST_PARAM.discharge_stop_time:,11/28/21 07:44:35

BATT_MODEL_RAW:,Index,Timestamp,Voc,Vload,ESR
BATT_MODEL_RAW:,147,43796.874,3.623514,3.559372,0.4276133
BATT_MODEL_RAW:,148,44096.848,3.62211,3.558187,0.4261533
BATT_MODEL_RAW:,149,44396.819,3.620737,3.5571,0.4242467
BATT_MODEL_RAW:,150,44696.8,3.619324,3.556025,0.4219933
BATT_MODEL_RAW:,151,44996.792,3.61797,3.555223,0.4183133
BATT_MODEL_RAW:,152,45296.776,3.616579,3.554419,0.4144
BATT_MODEL_RAW:,153,45596.743,3.615219,3.55337,0.4123267
BATT_MODEL_RAW:,154,45896.724,3.613865,3.552235,0.4108667
BATT_MODEL_RAW:,155,46196.717,3.612522,3.551001,0.41014
BATT_MODEL_RAW:,156,46496.707,3.61116,3.549835,0.4088333
BATT_MODEL_RAW:,157,46796.697,3.609812,3.54855,0.4084133
BATT_MODEL_RAW:,158,47096.686,3.608461,3.547468,0.40662
BATT_MODEL_RAW:,159,47396.668,3.607117,3.546429,0.4045867
BATT_MODEL_RAW:,160,47696.655,3.605774,3.545237,0.40358
BATT_MODEL_RAW:,161,47996.622,3.604431,3.544155,0.40184
BATT_MODEL_RAW:,162,48296.604,3.60306,3.543156,0.39936
BATT_MODEL_RAW:,163,48596.59,3.601709,3.541903,0.3987067
BATT_MODEL_RAW:,164,48896.578,3.600353,3.540632,0.39814
BATT_MODEL_RAW:,165,49196.571,3.59898,3.539276,0.3980267
BATT_MODEL_RAW:,166,49496.561,3.597578,3.537975,0.3973533
BATT_MODEL_RAW:,167,49796.536,3.596203,3.536335,0.39912
BATT_MODEL_RAW:,168,50096.509,3.594791,3.535063,0.3981867
BATT_MODEL_RAW:,169,50396.488,3.593363,3.533682,0.3978733
BATT_MODEL_RAW:,170,50696.462,3.591934,3.532335,0.3973267
BATT_MODEL_RAW:,171,50996.442,3.590469,3.530954,0.3967667
BATT_MODEL_RAW:,172,51296.42,3.588999,3.52957,0.3961933
BATT_MODEL_RAW:,173,51596.41,3.587488,3.52813,0.39572
BATT_MODEL_RAW:,174,51896.386,3.585958,3.526669,0.39526
BATT_MODEL_RAW:,175,52196.363,3.584387,3.525196,0.3946067
BATT_MODEL_RAW:,176,52496.355,3.582813,3.523643,0.3944667
BATT_MODEL_RAW:,177,52796.333,3.581182,3.522095,0.3939133
BATT_MODEL_RAW:,178,53096.3,3.579525,3.520493,0.3935467
BATT_MODEL_RAW:,179,53396.282,3.577831,3.518816,0.3934333
BATT_MODEL_RAW:,180,53696.254,3.576099,3.517128,0.39314
BATT_MODEL_RAW:,181,53996.235,3.574322,3.515411,0.39274
BATT_MODEL_RAW:,182,54296.208,3.572512,3.513632,0.3925333
BATT_MODEL_RAW:,183,54596.183,3.570633,3.511824,0.39206
BATT_MODEL_RAW:,184,54896.163,3.568741,3.51,0.3916067
BATT_MODEL_RAW:,185,55196.137,3.566748,3.508142,0.3907067
BATT_MODEL_RAW:,186,55496.112,3.564726,3.506189,0.3902467
BATT_MODEL_RAW:,187,55796.091,3.562624,3.50419,0.38956
BATT_MODEL_RAW:,188,56096.07,3.560497,3.502146,0.3890067
BATT_MODEL_RAW:,189,56396.042,3.558323,3.500017,0.3887067
BATT_MODEL_RAW:,190,56696.018,3.556093,3.497873,0.3881333
BATT_MODEL_RAW:,191,56995.994,3.553827,3.495665,0.3877467
BATT_MODEL_RAW:,192,57295.971,3.551573,3.493469,0.38736
BATT_MODEL_RAW:,193,57595.948,3.549286,3.491253,0.3868867
BATT_MODEL_RAW:,194,57895.927,3.547009,3.489075,0.3862267
BATT_MODEL_RAW:,195,58195.904,3.544733,3.486872,0.38574
BATT_MODEL_RAW:,196,58495.888,3.542475,3.484652,0.3854867
BATT_MODEL_RAW:,197,58795.87,3.540174,3.48241,0.3850933
BATT_MODEL_RAW:,198,59095.844,3.537874,3.480131,0.3849533
BATT_MODEL_RAW:,199,59395.819,3.53554,3.477835,0.3847
BATT_MODEL_RAW:,200,59695.797,3.533182,3.475546,0.38424
BATT_MODEL_RAW:,201,59995.77,3.530739,3.473166,0.38382
BATT_MODEL_RAW:,202,60295.747,3.528261,3.470741,0.3834667
BATT_MODEL_RAW:,203,60595.721,3.5257,3.468256,0.38296
BATT_MODEL_RAW:,204,60895.697,3.523079,3.465748,0.3822067
BATT_MODEL_RAW:,205,61195.674,3.520363,3.463131,0.3815467
BATT_MODEL_RAW:,206,61495.668,3.517527,3.460522,0.3800333
BATT_MODEL_RAW:,207,61795.647,3.514606,3.457827,0.3785267
BATT_MODEL_RAW:,208,62095.627,3.5116,3.45507,0.3768667
BATT_MODEL_RAW:,209,62395.614,3.508533,3.452257,0.3751733
BATT_MODEL_RAW:,210,62695.603,3.505411,3.449373,0.3735867
BATT_MODEL_RAW:,211,62995.59,3.502239,3.446396,0.3722867
BATT_MODEL_RAW:,212,63295.559,3.499054,3.443394,0.3710667
BATT_MODEL_RAW:,213,63595.554,3.49588,3.440355,0.3701667
BATT_MODEL_RAW:,214,63895.534,3.492676,3.437269,0.36938
BATT_MODEL_RAW:,215,64195.517,3.489382,3.434092,0.3686
BATT_MODEL_RAW:,216,64495.499,3.486027,3.430849,0.3678533
BATT_MODEL_RAW:,217,64795.489,3.482525,3.427485,0.3669333
BATT_MODEL_RAW:,218,65095.474,3.47887,3.423944,0.3661733
BATT_MODEL_RAW:,219,65395.449,3.475088,3.42025,0.3655867
BATT_MODEL_RAW:,220,65695.424,3.471127,3.41637,0.3650467
BATT_MODEL_RAW:,221,65995.41,3.467171,3.412527,0.3642933
BATT_MODEL_RAW:,222,66295.377,3.463369,3.408861,0.3633867
BATT_MODEL_RAW:,223,66595.351,3.459909,3.405514,0.3626333
BATT_MODEL_RAW:,224,66895.345,3.45681,3.402582,0.36152
BATT_MODEL_RAW:,225,67195.33,3.453976,3.399931,0.3603
BATT_MODEL_RAW:,226,67495.311,3.451275,3.397385,0.3592667
BATT_MODEL_RAW:,227,67795.298,3.448643,3.394989,0.3576933
