TEST_PARAM.comment:,9v-Energizer-Max-522-6LF22

SourceMeter Model:,2400
SourceMeter S/N:,0788255
SourceMeter Firmware:,C32

TEST_PARAM.terminals:,REAR TERMINALS

TEST_PARAM.initial_voc:,9.651134
TEST_PARAM.vcutoff:,6.0

TEST_PARAM.discharge_type:,CONSTANT
TEST_PARAM.discharge_current:,0.1
TEST_PARAM.max_discharge_current:,0.1

TEST_PARAM.measure_interval:,100.0

TEST_PARAM.discharge_start_time:,11/28/21 09:37:48
TEST_PARAM.discharge_stop_time:,11/28/21 12:22:45

BATT_MODEL_RAW:,Index,Timestamp,Voc,Vload,ESR
BATT_MODEL:,70,3099.107,7.570063,7.193012,3.77051
BATT_MODEL:,71,2999.136,7.59177,7.217587,3.74183
BATT_MODEL:,72,2899.169,7.614723,7.242634,3.72089
BATT_MODEL:,73,2799.201,7.638374,7.267908,3.70466
BATT_MODEL:,74,2699.225,7.663084,7.29397,3.69114
BATT_MODEL:,75,2599.25,7.688971,7.320675,3.68296
BATT_MODEL:,76,2499.277,7.716108,7.348715,3.67393
BATT_MODEL:,77,2399.304,7.744663,7.37805,3.66613
BATT_MODEL:,78,2299.328,7.774574,7.408762,3.65812
BATT_MODEL:,79,2199.359,7.805779,7.441004,3.64775
BATT_MODEL:,80,2099.384,7.83812,7.474493,3.63627
BATT_MODEL:,81,1999.418,7.87188,7.50983,3.6205
BATT_MODEL:,82,1899.449,7.906797,7.546988,3.59809
BATT_MODEL:,83,1799.48,7.942533,7.585308,3.57225
BATT_MODEL:,84,1699.508,7.979223,7.625055,3.54168
BATT_MODEL:,85,1599.542,8.017229,7.66671,3.50519
BATT_MODEL:,86,1499.573,8.0567,7.710369,3.46331
BATT_MODEL:,87,1399.598,8.098019,7.75588,3.42139
BATT_MODEL:,88,1299.623,8.140562,7.803486,3.37076
BATT_MODEL:,89,1199.65,8.185059,7.852396,3.32663
BATT_MODEL:,90,1099.679,8.231699,7.903433,3.28266
BATT_MODEL:,91,999.703,8.280376,7.956169,3.24207
BATT_MODEL:,92,899.729,8.330957,8.010139,3.20818
BATT_MODEL:,93,799.759,8.38455,8.066362,3.18188
BATT_MODEL:,94,699.786,8.440672,8.125259,3.15413
BATT_MODEL:,95,599.819,8.500982,8.187071,3.13911
BATT_MODEL:,96,499.847,8.566568,8.253218,3.1335
BATT_MODEL:,97,399.873,8.639559,8.32515,3.14409
BATT_MODEL:,98,299.907,8.724085,8.406153,3.17932
BATT_MODEL:,99,199.935,8.827578,8.501228,3.2635
BATT_MODEL:,100,99.969,8.969849,8.622086,3.47763
BATT_MODEL:,101,0.0,9.502638,8.683186,8.19452
BATT_MODEL.capacity:,0.2749
