TEST_PARAM.comment:,LP503562-100mA

SourceMeter Model:,2400
SourceMeter S/N:,0788255
SourceMeter Firmware:,C32

TEST_PARAM.terminals:,REAR TERMINALS

TEST_PARAM.initial_voc:,4.164126
TEST_PARAM.vcutoff:,3.1

TEST_PARAM.discharge_type:,CONSTANT
TEST_PARAM.discharge_current:,0.1
TEST_PARAM.max_discharge_current:,0.1

TEST_PARAM.measure_interval:,300.0

TEST_PARAM.discharge_start_time:,11/30/21 13:50:20
TEST_PARAM.discharge_stop_time:,12/01/21 02:30:17

BATT_MODEL_RAW:,Index,Timestamp,Voc,Vload,ESR
BATT_MODEL:,29,32697.554,3.567997,3.540979,0.27018
BATT_MODEL:,30,32397.583,3.57095,3.543972,0.26978
BATT_MODEL:,31,31797.623,3.576717,3.54981,0.26907
BATT_MODEL:,32,31497.649,3.57954,3.552677,0.26863
BATT_MODEL:,33,30897.694,3.585144,3.55835,0.26794
BATT_MODEL:,34,30597.72,3.587927,3.561163,0.26764
BATT_MODEL:,35,29997.765,3.593491,3.566811,0.2668
BATT_MODEL:,36,29697.791,3.596273,3.569637,0.26636
BATT_MODEL:,37,29097.84,3.601898,3.57535,0.26548
BATT_MODEL:,38,28797.863,3.604771,3.57827,0.26501
BATT_MODEL:,39,28197.914,3.610609,3.584196,0.26413
BATT_MODEL:,40,27897.944,3.613617,3.587234,0.26383
BATT_MODEL:,41,27297.987,3.619825,3.593529,0.26296
BATT_MODEL:,42,26998.01,3.623049,3.596794,0.26255
BATT_MODEL:,43,26398.054,3.629686,3.603483,0.26203
BATT_MODEL:,44,26098.074,3.633196,3.607014,0.26182
BATT_MODEL:,45,25498.123,3.640566,3.614433,0.26133
BATT_MODEL:,46,25198.144,3.644472,3.618378,0.26094
BATT_MODEL:,47,24598.194,3.652824,3.626734,0.2609
BATT_MODEL:,48,24298.22,3.657164,3.631115,0.26049
BATT_MODEL:,49,23698.273,3.666531,3.640701,0.2583
BATT_MODEL:,50,23398.294,3.671476,3.645676,0.258
BATT_MODEL:,51,22798.343,3.681973,3.656202,0.25771
BATT_MODEL:,52,22198.395,3.693115,3.667395,0.2572
BATT_MODEL:,53,21898.417,3.698946,3.673244,0.25702
BATT_MODEL:,54,21298.465,3.710993,3.685347,0.25646
BATT_MODEL:,55,20998.491,3.71719,3.691563,0.25627
BATT_MODEL:,56,20398.532,3.72991,3.704308,0.25602
BATT_MODEL:,57,20098.548,3.736366,3.710808,0.25558
BATT_MODEL:,58,19498.592,3.749434,3.723917,0.25517
BATT_MODEL:,59,19198.617,3.756056,3.730566,0.2549
BATT_MODEL:,60,18598.664,3.769224,3.743824,0.254
BATT_MODEL:,61,18298.688,3.775774,3.750408,0.25366
BATT_MODEL:,62,17698.736,3.788633,3.763369,0.25264
BATT_MODEL:,63,17398.754,3.794935,3.76969,0.25245
BATT_MODEL:,64,16798.809,3.807203,3.782042,0.25161
BATT_MODEL:,65,16498.832,3.813181,3.788059,0.25122
BATT_MODEL:,66,15898.867,3.824829,3.799778,0.25051
BATT_MODEL:,67,15598.894,3.83053,3.805485,0.25045
BATT_MODEL:,68,14998.94,3.841618,3.816666,0.24952
BATT_MODEL:,69,14698.949,3.847036,3.822128,0.24908
BATT_MODEL:,70,14098.992,3.85775,3.832922,0.24828
BATT_MODEL:,71,13799.012,3.863077,3.838268,0.24809
BATT_MODEL:,72,13199.05,3.87356,3.848854,0.24706
BATT_MODEL:,73,12899.061,3.878777,3.854113,0.24664
BATT_MODEL:,74,12299.11,3.889191,3.864605,0.24586
BATT_MODEL:,75,11999.134,3.894409,3.869875,0.24534
BATT_MODEL:,76,11399.167,3.905003,3.880535,0.24468
BATT_MODEL:,77,10799.215,3.915817,3.891455,0.24362
BATT_MODEL:,78,10499.236,3.921316,3.896961,0.24355
BATT_MODEL:,79,9899.269,3.932478,3.908125,0.24353
BATT_MODEL:,80,9599.287,3.938074,3.913767,0.24307
BATT_MODEL:,81,8999.326,3.949318,3.92502,0.24298
BATT_MODEL:,82,8699.345,3.954882,3.930588,0.24294
BATT_MODEL:,83,8099.38,3.965946,3.941652,0.24294
BATT_MODEL:,84,7799.401,3.971386,3.947083,0.24303
BATT_MODEL:,85,7199.449,3.982082,3.957787,0.24295
BATT_MODEL:,86,6899.47,3.987299,3.963003,0.24296
BATT_MODEL:,87,6299.519,3.99745,3.973139,0.24311
BATT_MODEL:,88,5999.544,4.002357,3.978058,0.24299
BATT_MODEL:,89,5399.585,4.011806,3.987526,0.2428
BATT_MODEL:,90,5099.599,4.016384,3.9921,0.24284
BATT_MODEL:,91,4499.643,4.025682,4.001387,0.24295
BATT_MODEL:,92,4199.669,4.030684,4.006386,0.24298
BATT_MODEL:,93,3599.714,4.041887,4.017597,0.2429
BATT_MODEL:,94,3299.74,4.048119,4.023827,0.24292
BATT_MODEL:,95,2699.791,4.061697,4.03739,0.24307
BATT_MODEL:,96,2399.814,4.069065,4.044724,0.24341
BATT_MODEL:,97,1799.86,4.08486,4.060568,0.24292
BATT_MODEL:,98,1499.886,4.093428,4.069122,0.24306
BATT_MODEL:,99,899.934,4.112375,4.088108,0.24267
BATT_MODEL:,100,599.955,4.123213,4.099028,0.24185
BATT_MODEL:,101,0.0,4.162346,4.138554,0.23792
BATT_MODEL.capacity:,1.2666
