TEST_PARAM.comment:,4xaa

SourceMeter Model:,2450
SourceMeter S/N:,04518725
SourceMeter Firmware:,1.7.7b

TEST_PARAM.terminals:,FRONT TERMINALS

TEST_PARAM.initial_voc:,6.4827013016
TEST_PARAM.vcutoff:,3.2

TEST_PARAM.discharge_type:,CONSTANT
TEST_PARAM.discharge_current:,0.1
TEST_PARAM.max_discharge_current:,0.1

TEST_PARAM.measure_interval:,100

TEST_PARAM.discharge_start_time:,12/04/21 08:06:17
TEST_PARAM.discharge_stop_time:,12/05/21 11:08:04

BATT_MODEL_RAW:,Index,Timestamp,Voc,Vload,ESR
BATT_MODEL_RAW:,161,16001.269361,5.5005779266,5.4397926331,0.60785293579
BATT_MODEL_RAW:,162,16101.278999,5.4983634949,5.4375591278,0.60804367065
BATT_MODEL_RAW:,163,16201.286159,5.4961872101,5.435333252,0.6085395813
BATT_MODEL_RAW:,164,16301.293532,5.4939994812,5.4331455231,0.6085395813
BATT_MODEL_RAW:,165,16401.301844,5.4918346405,5.4309539795,0.60880661011
BATT_MODEL_RAW:,166,16501.311199,5.4896583557,5.4287452698,0.60913085938
BATT_MODEL_RAW:,167,16601.321036,5.4874801636,5.426530838,0.60949325562
BATT_MODEL_RAW:,168,16701.329285,5.4853229523,5.4243488312,0.60974121094
BATT_MODEL_RAW:,169,16801.338711,5.4831542969,5.4221458435,0.61008453369
BATT_MODEL_RAW:,170,16901.347534,5.4810142517,5.4199752808,0.61038970947
BATT_MODEL_RAW:,171,17001.354707,5.4788665771,5.4177951813,0.61071395874
BATT_MODEL_RAW:,172,17101.364663,5.4767150879,5.4156227112,0.61092376709
BATT_MODEL_RAW:,173,17201.371888,5.4745578766,5.4134368896,0.61120986938
BATT_MODEL_RAW:,174,17301.380467,5.4723987579,5.4112415314,0.61157226563
BATT_MODEL_RAW:,175,17401.388586,5.4702396393,5.4090499878,0.61189651489
BATT_MODEL_RAW:,176,17501.395818,5.4680767059,5.4068450928,0.61231613159
BATT_MODEL_RAW:,177,17601.404435,5.4659290314,5.4046516418,0.61277389526
BATT_MODEL_RAW:,178,17701.411471,5.4637622833,5.4024429321,0.61319351196
BATT_MODEL_RAW:,179,17801.420698,5.4615955353,5.4002342224,0.61361312866
BATT_MODEL_RAW:,180,17901.42943,5.4594287872,5.398015976,0.61412811279
BATT_MODEL_RAW:,181,18001.437098,5.4572525024,5.3957901001,0.61462402344
BATT_MODEL_RAW:,182,18101.445108,5.4550895691,5.3935966492,0.61492919922
BATT_MODEL_RAW:,183,18201.453029,5.452917099,5.3913612366,0.61555862427
BATT_MODEL_RAW:,184,18301.462017,5.4507656097,5.3891620636,0.61603546143
BATT_MODEL_RAW:,185,18401.468683,5.4485969543,5.3869380951,0.61658859253
BATT_MODEL_RAW:,186,18501.476045,5.4464302063,5.3847236633,0.61706542969
BATT_MODEL_RAW:,187,18601.485762,5.4442749023,5.3824996948,0.6177520752
BATT_MODEL_RAW:,188,18701.493807,5.4421024323,5.3802928925,0.61809539795
BATT_MODEL_RAW:,189,18801.50162,5.4399375916,5.378080368,0.61857223511
BATT_MODEL_RAW:,190,18901.510481,5.4377861023,5.3758907318,0.61895370483
BATT_MODEL_RAW:,191,19001.519495,5.4356269836,5.3735961914,0.62030792236
BATT_MODEL_RAW:,192,19101.52773,5.4334850311,5.371383667,0.62101364136
BATT_MODEL_RAW:,193,19201.534812,5.4313201904,5.3691883087,0.62131881714
BATT_MODEL_RAW:,194,19301.545025,5.4291973114,5.3670158386,0.62181472778
BATT_MODEL_RAW:,195,19401.553282,5.4270496368,5.3648300171,0.62219619751
BATT_MODEL_RAW:,196,19501.562416,5.4249229431,5.3626480103,0.62274932861
BATT_MODEL_RAW:,197,19601.571973,5.4227867126,5.3604698181,0.62316894531
