TEST_PARAM.comment:,9v

SourceMeter Model:,2450
SourceMeter S/N:,04518725
SourceMeter Firmware:,1.7.7b

TEST_PARAM.terminals:,FRONT TERMINALS

TEST_PARAM.initial_voc:,9.644200325
TEST_PARAM.vcutoff:,6

TEST_PARAM.discharge_type:,CONSTANT
TEST_PARAM.discharge_current:,0.1
TEST_PARAM.max_discharge_current:,0.1

TEST_PARAM.measure_interval:,100

TEST_PARAM.discharge_start_time:,11/27/21 08:37:49
TEST_PARAM.discharge_stop_time:,11/27/21 11:46:10

BATT_MODEL_RAW:,Index,Timestamp,Voc,Vload,ESR
BATT_MODEL:,51,5700.2945159,7.2454853058,6.8364524841,4.0903282166
BATT_MODEL:,52,5500.2881701,7.273103714,6.8661346436,4.0696907043
BATT_MODEL:,53,5400.2852247,7.2873058319,6.8814487457,4.0585708618
BATT_MODEL:,54,5300.2835882,7.3014068604,6.8965911865,4.0481567383
BATT_MODEL:,55,5200.2800286,7.3155155182,6.9117717743,4.037437439
BATT_MODEL:,56,5100.2758204,7.3299770355,6.927362442,4.0261459351
BATT_MODEL:,57,5000.2721539,7.3443222046,6.9428272247,4.0149497986
BATT_MODEL:,58,4900.2686895,7.3585929871,6.9582767487,4.003162384
BATT_MODEL:,59,4700.2623606,7.3876800537,6.9895610809,3.9811897278
BATT_MODEL:,60,4600.2589806,7.402381897,7.0056591034,3.9672279358
BATT_MODEL:,61,4500.2573428,7.4172992706,7.0219573975,3.9534187317
BATT_MODEL:,62,4400.2542464,7.4321937561,7.0383701324,3.9382362366
BATT_MODEL:,63,4300.2500755,7.4472236633,7.0548038483,3.9241981506
BATT_MODEL:,64,4200.2477518,7.4622554779,7.071439743,3.9081573486
BATT_MODEL:,65,4100.2475671,7.4773521423,7.0883789063,3.8897323608
BATT_MODEL:,66,4000.2374311,7.4930458069,7.1060714722,3.8697433472
BATT_MODEL:,67,3800.2362722,7.5247097015,7.1421070099,3.8260269165
BATT_MODEL:,68,3700.2359866,7.5410270691,7.1609249115,3.8010215759
BATT_MODEL:,69,3600.2350697,7.5578117371,7.1807727814,3.7703895569
BATT_MODEL:,70,3500.2257323,7.5743217468,7.2003612518,3.73960495
BATT_MODEL:,71,3400.215815,7.5913619995,7.2204627991,3.7089920044
BATT_MODEL:,72,3300.2141214,7.608795166,7.2410449982,3.6775016785
BATT_MODEL:,73,3200.2051623,7.6266975403,7.2620830536,3.6461448669
BATT_MODEL:,74,3100.2047259,7.6447982788,7.2831821442,3.6161613464
BATT_MODEL:,75,2900.2027579,7.6824607849,7.3263263702,3.5613441467
BATT_MODEL:,76,2800.2025109,7.7019443512,7.3483581543,3.535861969
BATT_MODEL:,77,2700.1939608,7.7223644257,7.37068367,3.5168075562
BATT_MODEL:,78,2600.1931154,7.7437534332,7.393907547,3.4984588623
BATT_MODEL:,79,2500.1830343,7.7661647797,7.4179000854,3.4826469421
BATT_MODEL:,80,2400.1731698,7.7897090912,7.4427223206,3.4698677063
BATT_MODEL:,81,2300.1643893,7.8144302368,7.4683494568,3.4608078003
BATT_MODEL:,82,2100.1536296,7.8694896698,7.5251312256,3.4435844421
BATT_MODEL:,83,2000.1453442,7.8996143341,7.5561027527,3.4351158142
BATT_MODEL:,84,1900.1365573,7.9312553406,7.5887565613,3.424987793
BATT_MODEL:,85,1800.1263253,7.9646148682,7.6235790253,3.410358429
BATT_MODEL:,86,1700.1182082,7.9998035431,7.6607780457,3.3902549744
BATT_MODEL:,87,1600.1083778,8.0364570618,7.6999359131,3.3652114868
BATT_MODEL:,88,1500.0981759,8.0745620728,7.7412185669,3.3334350586
BATT_MODEL:,89,1400.0887882,8.1147079468,7.7850933075,3.2961463928
BATT_MODEL:,90,1200.069974,8.2009792328,7.8795108795,3.2146835327
BATT_MODEL:,91,1100.0688498,8.247297287,7.9298553467,3.1744194031
BATT_MODEL:,92,1000.0599323,8.2961368561,7.9826469421,3.1348991394
BATT_MODEL:,93,900.05010854,8.3476924896,8.037727356,3.0996513367
BATT_MODEL:,94,800.04925936,8.4022674561,8.0955791473,3.0668830872
BATT_MODEL:,95,700.04003688,8.4603214264,8.1563987732,3.039226532
BATT_MODEL:,96,600.03052492,8.5226535797,8.2207355499,3.0191802979
BATT_MODEL:,97,500.0215867,8.5910129547,8.2902565002,3.0075645447
BATT_MODEL:,98,300.01896396,8.7570362091,8.4539813995,3.0305480957
BATT_MODEL:,99,200.01042736,8.8675460815,8.5583877563,3.091583252
BATT_MODEL:,100,100.0097442,9.0202789307,8.6932945251,3.2698440552
BATT_MODEL:,101,0,9.5404777527,8.8531665802,6.8731117249
BATT_MODEL.capacity:,0.3139
